,Full_Names,Gender
13582,Trần Mai Bảo Ngo c,0
13583,Nguyễn Thị Ngọc Linh,0
13584,Đặng Thị Thiên Lý,0
13585,Hoàng Trung Nghĩa,1
13586,Nguyễn La Duy Hiếu,1
13587,Trần Phương Anh,0
13588,Nguyễn Minh Dương,1
13589,Nguyễn Thanh Nhân,1
13590,Nguyễn Thị Mai Phương,0
13591,Trần Thị Ngọc PhẤn,0
13592,Phan Mộng Bảo Hưng,1
13593,Phạm Khánh Du,1
13594,Trần Thông Ngôn,1
13595,Bùi Quang Hiếu,1
13596,Nguyễn Duy Phương,1
13597,Lê Trọng Tín,1
13598,Trần Minh Trạng,1
13599,Phan Thị Trúc Ly,0
13600,LỮ ThẠch Long,1
13601,Trần Văn Linh,1
13602,Nguyễn Đức Mạnh,1
13603,Trần Văn Chương,1
13604,Nguyễn Duy Hưng,1
13605,Phan Thị Anh Thư,0
13606,Nguyễn Thị Thảo,0
13607,Phạm Huỳnh Mỹ Hạnh,0
13608,Tô Thị Quyên,0
13609,Nguyễn Trần Trí Nguyên,1
13610,Nguyễn Hoài Thu,1
13611,Nguyễn Anh Tuấn,1
13612,Trương Thanh Trúc,0
13613,HuỲnh Quốc Hưng,1
13614,Trần Đông Nam,1
13615,Nguyễn Thị Kim Tuyến,0
13616,Lâm Quyên,1
13617,Phan Lý Kim Vũ,1
13618,Phạm Văn Định,1
13619,Dương Vĩnh Thái,1
13620,Nguyễn Trúc Vy,0
13621,Dương Thoại Anh Thùy,0
13622,Ka Phương,0
13623,Nguyễn Văn Vương,1
13624,Nguyễn Viết Hải Vương,1
13625,Huỳnh Minh Hoàng,1
13626,Phan Đức Hiếu,1
13627,Văn Viết Hiếu Anh,1
13628,Phạm Quốc Khánh,1
13629,Quách Nam Phương,0
13630,Đặng Hồng Hải,1
13631,Trần Hoài Bảo,1
13632,Thái Thị Thùy Linh,0
13633,Nguyễn Minh Thắng,1
13634,Đoàn Thiên Thương,1
13635,Nguyễn Thị Vân Trinh,0
13636,Nguyễn Hồng Thanh Trúc,0
13637,Phạm Trung Nghĩa,1
13638,Nguyễn Khánh Hưng,1
13639,Nguyễn Hoàng Phương,1
13640,Nguyễn Văn Vĩnh,1
13641,Võ Thị Hồng,0
13642,Nguyễn Thanh Tâm,0
13643,Phan Thị Bích Hà,0
13644,Trịnh Công Đức,1
13645,Lý Đức Nghĩa,1
13646,Trần Thị Vy,0
13647,Bùi Trường Thịnh,1
13648,Lê Thị Thúy Hằng,0
13649,Đỗ Ngọc Hoàng,1
13650,Trần Thị Kim Thanh,0
13651,Nguyễn Thị Tường Vy,0
13652,Trần Thị Đình Nhi,0
13653,Nguyễn Hoàng Minh,1
13654,Nguyễn Thị Hồng Gấm,0
13655,TrỊnh Hồng Thuận,1
13656,Nguyễn Thanh Ban,1
13657,Nguyễn Đỗ Quỳnh Phương,0
13658,Nguyễn Thị Ngọc Minh,0
13659,Đỗ Thị Vân,0
13660,Huỳnh Thị Tú Hảo,0
13661,Nguyễn Văn Lâm,1
13662,Nguyễn Thị ánh Nguyệt,0
13663,Nguyễn Anh Khoa,1
13664,Lê Thị Oanh,0
13665,Đặng Trung Đạt,1
13666,Nguyễn Đình Nhật,1
13667,HuỳnhThanh Hiếu,1
13668,Ngô Hoàng Nha Đam,0
13669,Nguyễn Thị Thu Sen,0
13670,Phan Văn Huệ,1
13671,Phạm Thị Huyền My,0
13672,Phạm Thị Hồng Lan,0
13673,Phan Quốc Dương,1
13674,Lâm Thanh Hằng,0
13675,Dương Lục Thanh Hằng,0
13676,Bùi Thị Bảo Trân,0
13677,Phan Văn Linh,1
13678,Nguyễn Phú Quốc,1
13679,Dương Đình Thắng,1
13680,Trần Ngọc Quế,1
13681,Lê Thị Chân Chân,0
13682,Đặng Anh Khoa,1
13683,Trần Văn Minh,1
13684,Phạm Minh Việt,1
13685,Lê Huy Hoàng,1
13686,Nguyễn Văn Châu,1
13687,Trần Hoàng Huy,1
13688,Trương Nguyễn Ngọc Anh,0
13689,Lê Minh Thuận,1
13690,Phạm Thị Thế,0
13691,Trần Đức Tiến,1
13692,Võ Thị Thanh Tịnh,0
13693,Đặng Thị Thảo Nhi,0
13694,Nguyễn Thị Lệ Thủy,0
13695,Lê Minh Sang,1
13696,Giảng Phúc Vinh,1
13697,Võ Thanh Tùng,1
13698,Lê Bùi Trúc Phương,0
13699,Nguyễn Phúc Nguyên,1
13700,Lê Phước Hoài,1
13701,Đào Tấn Phúc,1
13702,Nguyễn Minh Thái,1
13703,Trần Ngọc Đan Duyên,0
13704,Lê Hoàng Nhân,1
13705,Lê Phương,1
13706,Lê Quốc Đạt,1
13707,Nguyễn Thị Như Huỳnh,0
13708,Phan Quốc Đạt,1
13709,Nguyễn Huỳnh Như,0
13710,Trần Thanh Ngân,0
13711,Châu Trần Thành Công,1
13712,Nguyễn Minh Anh,0
13713,Nguyễn Võ Hoài Bão,1
13714,Lê Thị Ánh,0
13715,Phạm Hữu Hiếu,1
13716,Đặng Thị Kiều Trinh,0
13717,Kim Quang Huy,1
13718,Phôm Thị Ngọc Trang,0
13719,Bùi Huỳnh Song Huy,1
13720,Nguyễn Chí Cường,1
13721,Nguyễn Ngọc Thùy Dương,0
13722,Nguyễn Minh Toàn,1
13723,Đào Thị Tuyết Nhung,0
13724,Nguyễn Văn Minh,1
13725,Trần Hữu Chí,1
13726,Hồ Đức Trí,1
13727,Nguyễn Ngư Ngâu,0
13728,Trịnh Ngọc Lâm,1
13729,Lê Thị Thùy Ngân,0
13730,Lưu Hồng Hạnh,0
13731,Trần Nhật Tiến,1
13732,Trần Thị Thủy Nguyên,0
13733,Nguyễn Ngọc Đan Nhi,0
13734,Nguyễn Thị Thúy Duy,0
13735,Nguyễn Tường Phước,1
13736,Tào Phương Thảo Uyên,0
13737,Huỳnh Nhật Trường,1
13738,Nguyễn Khắc Minh Quân,1
13739,Đậu Thị Huyền Trang,0
13740,Nguyễn Văn Thiệu,1
13741,Nguyễn Thị Thu Hương,1
13742,Mai Ngọc Trí,1
13743,Nguyễn Ngọc Sơn,1
13744,Trần Mạnh KHải,1
13745,Nguyễn Thế Hiếu,1
13746,Lê Nguyễn Lam Lâm,1
13747,Trần Hoàng Phúc,1
13748,Nguyễn Thanh Truyền,1
13749,Mai Văn Chuẩn,1
13750,Võ Thị Tuyết Nga,0
13751,Nguyễn Tuấn Vũ,1
13752,Nguyễn Duy Hoài Sơn,1
13753,Huỳnh Thị Thu Ngân,0
13754,Nguyễn Thu Vân,0
13755,Đặng Công Minh,1
13756,Nguyễn Hoài Linh,0
13757,Phạm Ngọc Cảnh,1
13758,Bùi Thanh Hiếu,1
13759,Phan Thị Kim Liên,0
13760,Trần Thị Yến Oanh,0
13761,Lưu Khải Nhiên,1
13762,Nguyễn Trung Thực,1
13763,Nguyễn Thị Thu Hiền,0
13764,Nguyễn Kiều Châu,0
13765,Phan Chí Hùng,1
13766,Nguyễn Gia Quốc Ân,1
13767,Nguyễn Hoàng Duy,1
13768,Mai Quốc Hữu,1
13769,Nguyễn Đình Long,1
13770,Nguyễn Lê Anh Thư,0
13771,Lưu Minh Sang,1
13772,Võ Nguyễn Phương Dung,0
13773,Võ Huy Quang,1
13774,Nguyễn Thanh Nhàn,1
13775,Đặng Đình Hoàng Long,1
13776,Võ Ngọc Quyến,1
13777,Lê Thị Hồng Ngọc,0
13778,Nguyễn Quốc Học,1
13779,Lê Phúc Duy,1
13780,Lê Văn Thanh,1
13781,Trần Bá Toàn,1
13782,Nguyễn Mạnh Khải,1
13783,Nguyễn Quang Đại,1
13784,Ngô Hoàng Anh,1
13785,Trương Thị Thanh Hường,0
13786,Phạm Trí Nhân,1
13787,Trần Thị Thu Thủy,0
13788,Nguyễn Hoàng Nhật Tân,1
13789,Trần Duy Nhật,1
13790,Nguyễn Thị Bích Phương,0
13791,Trần Tiểu Ngọc,0
13792,Nguyễn Thị Hồng Cúc,1
13793,Nguyễn Lý Quỳnh Như,0
13794,Nguyễn Hoàng Long,1
13795,Trần Thị Xuân Oanh,0
13796,Nguyễn Tấn DiỆn,1
13797,Đặng Thị Bé Nhi,0
13798,HồThị Mỹ Nhàn,0
13799,Trần Trường Giang,1
13800,Đặng Ngọc Mẫn,0
13801,Phạm Băng Tâm,0
13802,Chế Duy Khoa,1
13803,Trần Thị Ngọc Diễm,0
13804,Võ Thị Ánh Trúc,0
13805,Nguyễn Tấn Trí,1
13806,Lê Cát Tường,0
13807,Cáp Xuân Hải,1
13808,Mai Thị Kim Thu,0
13809,Nguyễn Đức Huy Tiến,1
13810,Dương Hoàng Tuấn,1
13811,Đặng Hồng Hà,1
13812,Nguyễn Anh Hào,1
13813,Lương Thanh Duy,1
13814,Trần Minh Sang,1
13815,Nguyễn Hoàng Nguyên,1
13816,Đặng Hữu Danh,1
13817,Nguyễn Thị Huyền Trang,0
13818,Lê Bá Thái Quỳnh,0
13819,Nguyễn Thị Mỹ Linh,0
13820,Nguyễn Thị Kim Liên,0
13821,Não Hoài Phúc,1
13822,Võ Thị Kim Quí,0
13823,Nguyễn Trọng Nhân,1
13824,Trần Phúc Phúc,1
13825,Phạm Tú,1
13826,Huỳnh Kiều Khánh Ly,0
13827,Bùi Hoàng Ngọc Ánh,0
13828,Vũ Thảo Thanh Vân,0
13829,Nông Công Minh,1
13830,Trần Quốc Việt,1
13831,Nguyễn Việt Hoàng,1
13832,Nguyễn Kim Hoàng,1
13833,Nguyễn Thành Phát,1
13834,Phan Thúc Trình,1
13835,Trần Nguyễn Anh Khoa,1
13836,Nguyễn Thế Thành,1
13837,Lê Thị Thanh Nhàn,0
13838,Nguyễn Lương Toàn,1
13839,Trần Văn Hoài,1
13840,Võ Thị Thiên Tin,0
13841,Đặng Nghĩa Nhân,1
13842,HuỲnh Thị Cẩm Tú,0
13843,Thái Thu Phượng,0
13844,Lăng Huỳnh Đăng Khoa,1
13845,Nguyễn Thị Thảo Ngoan,0
13846,Nguyễn Quang Nghĩa,1
13847,Trần Phương Chiến,1
13848,Trần Thị Mộng Triều,0
13849,Phạm Thị Hồng Nhung,0
13850,Lê Trung Thiện Nhân,1
13851,Bùi Ngọc Hiền,1
13852,Lý Lữ Gia Hưng,1
13853,Đàm Văn Trị,1
13854,Trần Văn Phúc,1
13855,Nguyễn Bao Chuẩn,1
13856,Lê Trung Hậu,1
13857,Vũ Ngọc Thịnh,1
13858,Lành Đức Thiện,1
13859,Lê Thị Ngọc Yên,0
13860,Nguyễn Hữu Tín,1
13861,Phạm Thanh Vy,0
13862,Trần Phú Lộc,1
13863,Bùi Văn Tường,1
13864,Nguyễn Chí Nhân,1
13865,Hà Ngọc Kiên,1
13866,Nguyễn Minh Nhựt,1
13867,Đặng Thị Kiều Tiên,0
13868,Đàm Thị Thu Hiền,0
13869,Nguyễn Võ Diệu Hiền,0
13870,Trần Tuấn Khanh,1
13871,Trần Phước Tường,1
13872,Đoàn Long An,1
13873,Nguyễn Thị Thúy Liễu,0
13874,Hoàng Thị Huyền Trang,0
13875,Bùi Thanh Tùng,1
13876,Phùng Thị Mỹ Lên,0
13877,Võ Xuân Hùng,1
13878,Lê Thị Phương Minh,0
13879,Trần Thị Quyền,0
13880,Nguyễn Thị Hồng Tâm,0
13881,Võ Anh Vũ,1
13882,Tạ Quang Giang,1
13883,Võ Nhật Duy,1
13884,Lê Thị Huyền Trang,0
13885,Hồ Ngọc Chấn,1
13886,Trịnh Phương Thảo,0
13887,Trần Đức Mạnh,1
13888,Thái Nhi Hạnh,0
13889,Nguyễn Chí Đức,1
13890,Nguyễn Võ Phương Khanh,0
13891,Phạm Hà Kiều Oanh,0
13892,Trần Nguyễn Thế Hưng,1
13893,Trần Thị Tuyết Nhung,0
13894,Huỳnh Quang Phước,1
13895,Nguyễn Minh Hưng,1
13896,Nguyễn Thị Diệp Nương,0
13897,Nguyễn Văn Hoàng,1
13898,Nguyễn Phú Hải,1
13899,Lê Quốc Bảo,1
13900,Trần Thị Ái Liên,0
13901,Mai Thị Kim Trí,0
13902,Võ Thanh Sơn,1
13903,Huỳnh Thị Thanh Thủy,0
13904,Ngô Thị Hồng Ân,0
13905,Võ Nguyễn Hoàng Nghĩa,1
13906,Phạm Hửu Huân,1
13907,Hoàng Anh Thư,0
13908,Nguyễn Bá Nguyên,1
13909,Nguyễn Thị Thu Hiền,0
13910,Lê Thành Tâm,1
13911,Trình Văn Toàn,1
13912,Đinh Duy Linh,1
13913,Nguyễn Thị Vân Thanh,0
13914,Nguyễn Vũ Tú Anh,0
13915,Nguyễn Văn Lộc,1
13916,Đặng Hữu Thành,1
13917,Trần Trọng Nhân,1
13918,Phạm Thị Ngọc Nga,0
13919,Lê Hoàng An,1
13920,Nguyễn Vũ Khánh,1
13921,Phạm Thị Thanh Uyên,0
13922,Trần Hữu Đăng,1
13923,Nguyễn Minh Thông,1
13924,Phan Thị Ngọc Ánh,0
13925,Võ Thanh Hùng,1
13926,Bùi Hữu Hiếu,1
13927,Nguyễn Ngọc Ánh,1
13928,Trần Nguyễn Hải Dương,1
13929,Nguyễn Thị Xuân Thùy,0
13930,Phan Thị Long Huệ,0
13931,Lê Thảo Uyên,0
13932,Phạm Thị Bích Thùy,0
13933,Văn Thị Thanh Tuyền,0
13934,Nguyễn Thị Kim Ngân,0
13935,Nguyễn Lâm Bảo Vân,0
13936,Nguyễn Thị Thúy An,0
13937,Lê Như Bình,0
13938,Đoàn Tiến Thành,1
13939,Bùi Thị Quyên,0
13940,Lê Thành Nhân,1
13941,Phạm Thanh Ngọc Đào,0
13942,Trần Đăng Khoa,1
13943,Huỳnh Trọng Nghĩa,1
13944,Trần Văn Thê,1
13945,Trần Nguyễn Cẩm Hương,0
13946,Trần Duy Khánh,1
13947,Đỗ Thị Mỹ Linh,0
13948,Nguyễn Đình Vinh,1
13949,Huỳnh Trần Nhất Duy,1
13950,Nguyễn Thế Mẫn,1
13951,Đặng Thị Quỳnh Tiên,0
13952,Nguyễn Bình Đông,1
13953,Nguyễn Quốc Khánh,1
13954,Đào Tuấn Anh,1
13955,Bùi Văn Tuấn,1
13956,Huỳnh Như Ngàn,0
13957,Phan Trọng Hiếu,1
13958,Nguyễn Thị Hồng,0
13959,Vũ Minh Luân,1
13960,Phạm Nguyễn Đăng Duy,1
13961,Lê Thị Mỵ Nương,0
13962,Nguyễn Thanh Phương,1
13963,Nguyễn Thành Công,1
13964,Rcom Hải Đăng,1
13965,Nguyễn Văn Phúc,1
13966,Trần Công Minh,1
13967,Ka Thùys,0
13968,Lê An Hà,1
13969,Nguyễn Thị Vân Tiên,0
13970,Ngô Võ Thùy Trang,0
13971,Nguyễn Thị Cẩm Thu,0
13972,Ngô Hải Yến,0
13973,Phạm Lam Khê,1
13974,Nguyễn Lê Duy,1
13975,Bạch Trung Kiên,1
13976,Lưu Thị Tuyết Nhung,0
13977,Đinh Ngọc Thái,1
13978,Phạm Thị Thanh Dung,0
13979,Nguyễn Thu Phương,0
13980,Nguyễn Vũ ThỤy Vy,0
13981,Lê Võ Minh Duy,1
13982,Nguyễn Thành Danh,1
13983,Trần Cao Du Lịch,1
13984,Nguyễn Hoài Nam,1
13985,Nguyễn Hội,1
13986,Phạm Văn Lân,1
13987,Lâm Quang Thịnh,1
13988,Danh Thị Sa Ly,0
13989,Nguyễn Đăng Sơn,1
13990,Nguyễn Yến Nhi,0
13991,Nguyễn Mạnh Tấn,1
13992,Phạm Minh Quang,1
13993,Hà Thị Mai Linh,0
13994,Trần Ngọc Đạt,1
13995,Trần Thị Thu Hiền,0
13996,Võ Trần Thúy Diễm,0
13997,Nguyễn Tấn Hải,1
13998,Trần Trọng Nghĩa,1
13999,Nguyễn Tuấn Anh,1
14000,Lê Trần Thiện Sơn,1
14001,Phùng Quang Minh,1
14002,Lê Thị Hoàng Cúc,0
14003,Võ Thị Ngọc Thủy,0
14004,Vương Khả Anh Sơn,1
14005,Hầu Kim Thành,0
14006,Lâm Ngọc Thương,0
14007,Nguyễn Phúc Long,1
14008,Trần Nhựt Thanh,1
14009,Trần Thanh Truyền,1
14010,Đinh Thanh Tùng,1
14011,Dương Bảo Toàn,1
14012,Trần Tài Trí,1
14013,HuỳnhNhật Huy,1
14014,Nguyễn Thị Kiều Diễm,0
14015,Lê Vũ,1
14016,Nguyễn Thị Mỹ Hậu,0
14017,Nguyễn Đình Anh,1
14018,Phạm Thị Ngọc Hòa,0
14019,Nguyễn Văn Tâm,1
14020,Nguyễn Quang Linh,1
14021,Võ Minh Sơn,1
14022,Nguyễn Thái Minh Cường,1
14023,Nguyễn Thị Thúy Kiều,0
14024,Nguyê Minh Khuê,1
14025,Phạm Trường Sơn,1
14026,Đào Minh Thành,1
14027,Văn Vĩ Thành,1
14028,Đỗ Vĩ Cầm,1
14029,Nông Thị Mỹ Hạnh,0
14030,Trần Trương Nhã Phương,0
14031,Hồ Thị Thùy Linh,0
14032,Trần Đức Thịnh,1
14033,Phạm Thị Mỹ Duyên,0
14034,Lê Xuân Đại,1
14035,Trương Công Phu,1
14036,Bùi Xuân Thành,1
14037,Hoàng Lê Trung Hậu,1
14038,Nguyễn Hoài Nam,1
14039,Võ Tiến Tâm,1
14040,Nguyễn Mạnh Tường,1
14041,Lê Hoàng Vũ,1
14042,Phạm Minh Khang,1
14043,Phan Nhật Trường,1
14044,Nguyễn Thị Cẩm Nhung,0
14045,Nguyễn Văn Đức,1
14046,Ngô Hà Thế Vĩ,1
14047,Phan Quốc Hưng,1
14048,Nguyễn Phúc Thành,1
14049,Nguyễn Thị Thanh Trang,0
14050,Trần Gia Bảo,1
14051,Nguyễn Văn Tân,1
14052,Trần Thị Mai Trâm,0
14053,Trần Thị Kim Chung,0
14054,Hà Thị Mỹ Danh,0
14055,Nguyễn Thị Tú Anh,0
14056,Nguyễn Trọng Anh Vũ,1
14057,Bùi Thị Cẩm Duyên,0
14058,Huỳnh Tấn Kha,1
14059,Nguyễn Thị Kim Lành,1
14060,Lê Xuân Lộc,1
14061,Huỳnh Thụy Diễm Phúc,0
14062,Đặng Minh Sáng,1
14063,Trần Hữu Linh,1
14064,Đỗ Xuân Thiện,1
14065,PhạmTrần Ngọc Duyên,0
14066,Tô Mỹ Ngọc,0
14067,Nguyễn Công Minh,1
14068,Ngô Vũ Nhật Khang,1
14069,Nguyễn Đăng Anh Quân,1
14070,Trương Công Quí,1
14071,Lê Trần Chí Bảo,1
14072,Nguyễn Thị Anh Thư,0
14073,Phạm Duy Tân,1
14074,Trần Hoàng Diệp,0
14075,Nguyễn Thị Mỹ Xuyên,0
14076,Trần Minh Nhựt,1
14077,Trần Nhật Toàn,1
14078,Lại Thế Cảnh,1
14079,Lê Thị Hoa,0
14080,Trần Ngọc Như ý,0
14081,Lê Đình Quân,0
14082,Võ Đại Hưng,1
14083,Nguyễn Hồng Tuấn,1
14084,Huỳnh Phúc Thịnh,1
14085,Trần Hoàng Quân,1
14086,Lê Hoàng Long,1
14087,Nguyễn Hoàng LỄ,1
14088,Nguyễn Thị Thu Uyên,0
14089,Nguyễn Thanh Bình,1
14090,Đỗ Hữu Lượng,1
14091,Võ Duy Trung,1
14092,Lê Nguyễn Khả Như,0
14093,Vũ Thị Thu An,0
14094,Trần Huy Quỳnh,1
14095,Ngân Văn Luyện,1
14096,Trần Ngọc Mỹ Linh,0
14097,Lê Trung Nghĩa,1
14098,Bùi Thị Huyền Thương,0
14099,Lâm Gia Tuấn,1
14100,Trần Thảo Uyên,0
14101,Lê Thị Tuyết Lan,0
14102,Trần Bá Thế,1
14103,Lê Đức Anh Thắng,1
14104,Nguyễn Hoàng Thế,1
14105,Nguyễn Thị Thoản,0
14106,Nguyễn Anh Thơ,0
14107,Nguyễn Thanh Tín,1
14108,Cao Ngọc Minh Châu,0
14109,Trần Phương Ly,0
14110,Nguyễn Đăng Quang,1
14111,Phạm Thị Lệ Thủy,0
14112,Nguyễn Thanh Tú,1
14113,Đỗ Thành Long,0
14114,Hoàng Văn Đường,1
14115,Nguyễn Thị Lệ Trinh,0
14116,Lê Anh Nguyên,1
14117,Phạm Hữu Định,1
14118,Nguyễn Minh Tâm,1
14119,Trâ Thi Ngo Quy nh,0
14120,Nguyễn Thị Thu Huyền,0
14121,Nguyễn Ngọc Kim Thúy,0
14122,Phạm Cao KỲ Duyên,0
14123,Đoàn Thanh Toàn,1
14124,Nguyễn Tuấn Anh,1
14125,Nguyễn Thị Tuyết Nhi,0
14126,Đặng Thị Bích Trâm,0
14127,Bùi Thị Hồng My,0
14128,Bùi Nguyễn Quang,1
14129,Trần Mẫn Quân,0
14130,Trần Châu Giang,1
14131,Võ Công Danh,1
14132,Phạm Thị Thu Hà,0
14133,Trần Minh Quang,1
14134,Nguyễn Ngọc Vinh,1
14135,Nay Gưỡi,1
14136,Cao Lê Duẩn,1
14137,Trần Khương Duy,1
14138,Nguyễn Thị Bông,0
14139,Thái Quốc Huy,1
14140,Nguyễn Trần Yến Nhi,0
14141,Nguyễn Khánh Huyền,0
14142,Lê Thị Hồng Hiếu,0
14143,Đoàn Lê Anh Duy,1
14144,Huỳnh Thành Nhân,1
14145,Hứa Thành Nam,1
14146,Văn Minh Tiến,1
14147,Đỗ Lê Ngọc Trâm,0
14148,Nguyễn Tấn An,1
14149,Nguyễn Hoài Nhân,1
14150,Nguyễn Thị Thanh Phú,0
14151,Tô Thị Thu Thúy,0
14152,Lê Hữu Nam,1
14153,Trần Hoàng Thanh Trúc,1
14154,Phạm Xuân Vinh,1
14155,Phạm Quỳnh Trang,0
14156,Hàn Thanh Hoàng,1
14157,Nguyễn Đức Anh,1
14158,Phan Thành Nam,1
14159,Nguyễn Tấn Tới,1
14160,Nguyễn Duy Minh,1
14161,Trần Nghĩa,1
14162,Nguyễn Thị Anh Thư,0
14163,Hoàng Anh Tuyên,1
14164,Kiều Thuy,0
14165,Phạm Đoan Trang,0
14166,Nguyễn Thị Thùy Dung,0
14167,Cao Thành Phú,1
14168,Nguyễn Huy Hoàng,1
14169,Nguyễn Trường Lâm,1
14170,Nguyễn Thị Kim Tuyền,0
14171,Lê Thị Kim Hoàn,0
14172,Nguyễn Văn Chung,1
14173,Nguyễn Minh Hùng,1
14174,Lưu Văn Thông,1
14175,Đặng Thị Hồng Yến,0
14176,Lê Công Tiến Duy,1
14177,Nguyễn Văn Hưng,1
14178,Trần Mai Hoàng Yến,0
14179,Tạ Quốc Khang,1
14180,Trương Thị Thuý Ngân,0
14181,Quách Ngọc Bảo Hân,0
14182,Nguyễn Quang Thái,1
14183,Ngô Thị Cẩm Viên,0
14184,Lê Duy Khang,1
14185,Nguyễn Thị Lệ Thu,0
14186,Nguyễn Văn Tài,1
14187,Nguyễn Phạm Long Duy,1
14188,Trần Anh Tú,1
14189,ĐẶng Chí Khôi,1
14190,Vương Thịnh Đạt,1
14191,Bùi Đức Duy,1
14192,Nguyễn Thị Dung,0
14193,Nguyễn Tấn Phát,1
14194,Nguyễn Anh Quân,1
14195,Trương Vĩnh Khang,1
14196,Đinh Nguyễn Thuý An,0
14197,Nguyễn Trọng Tấn,1
14198,Phạm Thanh Hà,1
14199,Nguyễn Thị Mai,0
14200,Lê Xuân Hoàng,1
14201,Lê Bá Tuấn,1
14202,Hoàng Vân Anh,0
14203,Trần Quốc Vương,1
14204,Dương Thiện Thanh,1
14205,Ngô Thành Nam,1
14206,Ngô Châu Ngọc Nhi,0
14207,Lê Quốc Việt,1
14208,Phạm Hoàng Minh Mẫn,1
14209,Nguyễn Đình Lộc,1
14210,Lê Hoàng Minh Ngọc,0
14211,Cao Thanh Tâm,1
14212,Đặng Thị Trúc Ly,0
14213,Trần Lê Phát,1
14214,Trần Ngọc Bảo Trân,0
14215,Nguyễn Duy Anh,1
14216,Nguyễn Thanh Phong,1
14217,Phạm Ngọc Lâm,1
14218,Đinh Công ĐiỀu,1
14219,Trịnh Hồng Thuận,1
14220,Trần Mỹ Linh,0
14221,Nguyễn Tăng Hảo,1
14222,Nguyễn Đức Thịnh,1
14223,Trần Đặng Tuấn Anh,1
14224,Dương Trúc My,0
14225,Nguyễn Minh Thư,0
14226,K Thu Hằng,0
14227,Nguyễn Thiện Dương,1
14228,Lê Vũ Khang,1
14229,Nguyễn Minh Hưng,1
14230,Nguyễn Huy Minh,1
14231,Cao Bảo Trân,0
14232,Trần Thị Ngọc Như,0
14233,Nguyễn Tuấn Nam,1
14234,Nguyễn Thanh Hải,1
14235,Trần Bá Thùy Dương,0
14236,Nguyễn Thị Thùy Linh,0
14237,Trần Bá Nguyên,1
14238,Dương Hoàng Khang,1
14239,Vũ Nguyễn Minh Quân,1
14240,Nguyễn Thị Thanh Giang,0
14241,Trần Thị Thu Huyền,0
14242,Lê Thế Thảo,1
14243,Nguyễn Phạm Quốc Thống,1
14244,Nguyễn Linh Trí,1
14245,Huỳnh Trung Chính,1
14246,Đặng Thị Uyên,0
14247,Dương Tường Duy,1
14248,Phan Anh Tú,1
14249,Phạm Thị Thu Tuyết,0
14250,Nguyễn Ánh Ngọc,0
14251,Trần Thị Kiều Mi,0
14252,Nguyễn Thị Mỹ Xuyên,0
14253,Đặng Tuấn Minh,1
14254,Hồ Sỹ Tuyến,1
14255,Trương Thành Lâm,1
14256,Trầm Thị Khánh Hồng,0
14257,Đặng Hoàng Huy,1
14258,Vy Thị Giang,0
14259,Nguyễn Ngọc Tú Anh,0
14260,Tăng Ngọc Tươi,0
14261,Trần Đăng Khoa,1
14262,Lê Nhật Duy,1
14263,Nguyễn Thị Bích Hằng,0
14264,Lê Minh Tân,1
14265,Lê Văn Tùng,1
14266,Huỳnh Thị Mai Xuân,0
14267,Lê Ngọc Thanh,1
14268,Trần Minh Tuấn,1
14269,Nguyễn Hải Phương,0
14270,Nguyễn Tâm Thành,1
14271,Trần Văn Điền,1
14272,Trần Đức Tâm,1
14273,Nguyễn Thị Dược,0
14274,Văng Thị Quỳnh Như,0
14275,Nguyễn Hồng Anh,0
14276,Tạ Thị Anh Trinh,0
14277,Ôn Ngọc Thúy Hà,0
14278,Huỳnh Thị Ánh Duy,0
14279,Đặng Nữ Hoàng,0
14280,Nguyễn Thị Thanh Loan,0
14281,Nguyễn Thanh Huy,1
14282,Ngọ Thị Tuyến,0
14283,Phạm Tấn Kiệt,1
14284,Võ Khoa Nam,1
14285,Phạm Thị Thu Trang,0
14286,Ngô Hồng Phúc,1
14287,Phan Công Khải,1
14288,Trần Thủy Vân Nhi,0
14289,Phạm Nhật Quang,1
14290,Phạm Thị Kim Ngân,0
14291,Nguyễn HữuQuỳnh Trâm,0
14292,Nguyễn Thị Kim XuYến,0
14293,Nguyễn Ngọc Thắm,0
14294,Hồ Thị Cẩm Tiên,0
14295,Lê Thị Nhật My,0
14296,Nguyễn Trần Liên Ngọc,0
14297,Lưu Duy Thanh,1
14298,Nguyễn Thành Đạt,1
14299,Lê Thành Tài,1
14300,Hoàng Đ Th Thắng,1
14301,Nguyễn Thị Hồng Loan,0
14302,Nguyễn Tấn Vũ,1
14303,Huỳnh Mỹ Phụng,0
14304,Trần Thị Diễm Phương,0
14305,Nguyễn Thị Hằng Nga,0
14306,Lê Thúy Uyên,0
14307,Nguyễn Quốc Huy,0
14308,Bùi Thái Hoàng,1
14309,Phan Nữ Mai Linh,0
14310,Nguyễn Thị Mộng Ngân,0
14311,Ngô Đức Thành,1
14312,Nguyễn Thị Ngọc Trâm,0
14313,Nguyễn Thùy Duyên,0
14314,Võ Thị Chung,0
14315,Võ Thị Thạch Thảo,0
14316,Bùi Trung Điền,1
14317,Nguyễn Thị Tiểu Mẫn,0
14318,Nguyễn Duy Quốc,1
14319,Huỳnh Minh Thư,1
14320,Nguyễn Xuân Tiên,0
14321,Nguyễn Ngọc YẾn Nhi,0
14322,Ngô Minh Lể,1
14323,Nguyễn Phúc Đạt,1
